timestamp,quantization_mode,use_tensor_cores,optimize_memory,metrics_enabled,graph_mode,compact_metric,ai_running,face_loading,objects_loading,drawing_metrics,drawing_graph,fps,cpu_percent,gpu_percent,inference_time_ms
2026-01-19T20:01:35.720,int8,1,0,1,off,fps,0,0,0,1,0,21.26,8.3,0.0,6.5
2026-01-19T20:01:35.770,int8,1,0,1,off,fps,0,0,0,1,0,21.37,8.3,0.0,37.3
2026-01-19T20:01:35.811,int8,1,0,1,off,fps,0,0,0,1,0,22.27,8.3,0.0,8.9
2026-01-19T20:01:35.900,int8,1,0,1,off,fps,0,0,0,1,0,21.23,8.3,0.0,72.6
2026-01-19T20:01:35.924,int8,1,0,1,off,fps,0,0,0,1,0,21.64,8.3,0.0,7.7
2026-01-19T20:01:36.013,int8,1,0,1,off,fps,0,0,0,1,0,20.77,8.3,0.0,73.2
2026-01-19T20:01:36.039,int8,1,0,1,off,fps,0,0,0,1,0,21.66,8.3,0.0,9.6
2026-01-19T20:01:36.122,int8,1,0,1,off,fps,0,0,0,1,0,20.8,8.3,0.0,69.1
2026-01-19T20:01:36.147,int8,1,0,1,off,fps,0,0,0,1,0,21.72,8.3,0.0,7.0
2026-01-19T20:01:36.224,int8,1,0,1,off,fps,0,0,0,1,0,20.91,8.3,0.0,61.6
2026-01-19T20:01:36.258,int8,1,0,1,off,fps,0,0,0,1,0,21.69,8.3,0.0,7.9
2026-01-19T20:01:36.346,int8,1,0,1,off,fps,0,0,0,1,0,20.74,8.3,0.0,72.2
2026-01-19T20:01:36.703,int8,1,0,1,off,fps,1,0,0,1,0,17.31,8.3,0.0,347.0
2026-01-19T20:01:37.154,int8,1,0,1,off,fps,1,0,0,1,0,13.99,8.3,0.0,436.8
2026-01-19T20:01:37.511,int8,1,0,1,off,fps,1,0,0,1,0,12.29,8.3,0.0,340.9
2026-01-19T20:01:37.864,int8,1,0,1,off,fps,1,0,0,1,0,10.81,8.3,0.0,327.8
2026-01-19T20:01:38.239,int8,1,0,1,off,fps,1,0,0,1,0,9.64,8.3,0.0,359.1
2026-01-19T20:01:38.578,int8,1,0,1,off,fps,1,0,0,1,0,8.74,8.3,0.0,321.7
2026-01-19T20:01:38.947,int8,1,0,1,off,fps,1,0,0,1,0,8.0,0.0,0.0,351.1
2026-01-19T20:01:39.407,int8,1,0,1,off,fps,1,0,0,1,0,7.16,0.0,0.0,434.0
2026-01-19T20:01:39.766,int8,1,0,1,off,fps,1,0,0,1,0,6.67,0.0,0.0,342.6
2026-01-19T20:01:40.156,int8,1,0,1,off,fps,1,0,0,1,0,6.16,0.0,0.0,372.3
2026-01-19T20:01:40.432,int8,1,0,1,off,fps,1,0,0,1,0,5.94,0.0,0.0,263.3
2026-01-19T20:01:40.837,int8,1,0,1,off,fps,1,0,0,1,0,5.52,0.0,0.0,390.3
2026-01-19T20:01:41.114,int8,1,0,1,off,fps,1,0,0,1,0,5.31,0.0,0.0,252.2
2026-01-19T20:01:41.397,int8,1,0,1,off,fps,1,0,0,1,0,5.08,0.0,0.0,266.4
2026-01-19T20:01:41.681,int8,1,0,1,off,fps,1,0,0,1,0,4.92,0.0,0.0,266.9
2026-01-19T20:01:42.054,int8,1,0,1,off,fps,1,0,0,1,0,4.65,0.0,0.0,352.5
2026-01-19T20:01:42.374,int8,1,0,1,off,fps,1,0,0,1,0,4.49,0.0,0.0,303.2
2026-01-19T20:01:42.659,int8,1,0,1,off,fps,1,0,0,1,0,4.32,0.0,0.0,267.9
2026-01-19T20:01:42.964,int8,1,0,1,off,fps,1,0,0,1,0,4.17,0.0,0.0,292.7
2026-01-19T20:01:43.311,int8,1,0,1,off,fps,1,0,0,1,0,4.0,0.0,0.0,315.3
2026-01-19T20:01:43.566,int8,1,0,1,off,fps,1,0,0,1,0,3.91,0.0,0.0,242.6
2026-01-19T20:01:43.875,int8,1,0,1,off,fps,1,0,0,1,0,3.77,0.0,0.0,295.3
2026-01-19T20:01:44.141,int8,1,0,1,off,fps,1,0,0,1,0,3.69,0.0,0.0,253.4
2026-01-19T20:01:44.458,int8,1,0,1,off,fps,1,0,0,1,0,3.56,0.0,0.0,285.3
2026-01-19T20:01:44.733,int8,1,0,1,off,fps,1,0,0,1,0,3.48,0.0,0.0,262.4
2026-01-19T20:01:45.039,int8,1,0,1,off,fps,1,0,0,1,0,3.37,0.0,0.0,274.9
2026-01-19T20:01:45.384,int8,1,0,1,off,fps,1,0,0,1,0,3.28,0.0,0.0,331.6
2026-01-19T20:01:45.674,int8,1,0,1,off,fps,1,0,0,1,0,3.19,0.0,0.0,274.5
2026-01-19T20:01:45.925,int8,1,0,1,off,fps,1,0,0,1,0,3.13,0.0,0.0,232.6
2026-01-19T20:01:46.290,int8,1,0,1,off,fps,1,0,0,1,0,3.13,0.0,0.0,355.4
2026-01-19T20:01:46.556,int8,1,0,1,off,fps,1,0,0,1,0,3.19,0.0,0.0,253.8
2026-01-19T20:01:46.949,int8,1,0,1,off,fps,1,0,0,1,0,3.18,9.3,0.0,377.3
2026-01-19T20:01:47.324,int8,1,0,1,off,fps,1,0,0,1,0,3.17,9.3,0.0,360.6
2026-01-19T20:01:47.661,int8,1,0,1,off,fps,1,0,0,1,0,3.18,9.3,0.0,321.0
2026-01-19T20:01:47.931,int8,1,0,1,off,fps,1,0,0,1,0,3.21,9.3,0.0,246.3
2026-01-19T20:01:48.320,int8,1,0,1,off,fps,1,0,0,1,0,3.2,9.3,0.0,375.2
2026-01-19T20:01:48.600,int8,1,0,1,off,fps,1,0,0,1,0,3.26,9.3,0.0,255.3
2026-01-19T20:01:49.011,int8,1,0,1,off,fps,1,0,0,1,0,3.24,9.3,0.0,389.0
2026-01-19T20:01:49.281,int8,1,0,1,off,fps,1,0,0,1,0,3.29,9.3,0.0,260.9
2026-01-19T20:01:49.625,int8,1,0,1,off,fps,1,0,0,1,0,3.26,9.3,0.0,310.6
2026-01-19T20:01:49.900,int8,1,0,1,off,fps,1,0,0,1,0,3.31,9.3,0.0,258.8
2026-01-19T20:01:50.247,int8,1,0,1,off,fps,1,0,0,1,0,3.28,9.3,0.0,347.2
2026-01-19T20:01:50.573,int8,1,0,1,off,fps,1,0,0,1,0,3.27,9.3,0.0,306.8
2026-01-19T20:01:51.012,int8,1,0,1,off,fps,1,0,0,1,0,3.22,9.3,0.0,420.9
2026-01-19T20:01:51.417,int8,1,0,1,off,fps,1,0,0,1,0,3.2,9.3,0.0,394.2
2026-01-19T20:01:52.119,int8,1,0,1,off,fps,1,0,0,1,0,3.08,9.3,0.0,689.7
2026-01-19T20:01:52.582,int8,1,0,1,off,fps,1,0,0,1,0,3.02,9.3,0.0,446.9
2026-01-19T20:01:52.969,int8,1,0,1,off,fps,1,0,0,1,0,3.0,9.3,0.0,374.4
2026-01-19T20:01:53.381,int8,1,0,1,off,fps,1,0,0,1,0,2.98,9.3,0.0,379.1
2026-01-19T20:01:53.889,int8,1,0,1,off,fps,1,0,0,1,0,2.91,9.3,0.0,481.3
2026-01-19T20:01:54.328,int8,1,0,1,off,fps,1,0,0,1,0,2.87,9.3,0.0,420.4
2026-01-19T20:01:54.809,int8,1,0,1,off,fps,1,0,0,1,0,2.81,9.3,0.0,462.2
